name,province,city,district,latitude,longitude,full_address,website,phone
青田县人民法院,浙江省,丽水市,青田县,28.1315865,120.2958417,,,
武昌区法院,湖北省,武汉市,武昌区,30.5589796,114.3088009,,,
宁波市海曙区人民法院西郊法庭,浙江省,宁波市,海曙区,29.8723812,121.5145292,,,
古冶区人民法院,河北省,唐山市,古冶区,39.7347999,118.4405482,,,
婺城区人民法院白龙桥人民法庭,浙江省,金华市,婺城区,29.096364,119.5604422,,,
闽侯县人民法院荆溪人民法庭,福建省,福州市,闽侯县,26.1341326,119.1913349,,,
古田县人民法院,福建省,宁德市,古田县,26.5896833,118.7593659,,,
徽州区人民法院,安徽省,黄山市,徽州区,29.8397868,118.3321457,,,
澄海区人民法院,广东省,汕头市,澄海区,23.4771818,116.7484873,,,
江宁区人民法院,江苏省,南京市,江宁区,31.950922,118.842785,,,(025)12368
封开县人民法院,广东省,肇庆市,封开县,23.3980647,111.5042854,,,
敦化市人民法院,吉林省,延边朝鲜族自治州,敦化市,43.3520519,128.2345026,,,
广汉市人民法院,四川省,德阳市,广汉市,30.9991453,104.2784352,,,
和平县人民法院,广东省,河源市,和平县,24.4537083,114.9312633,,,
顺德区人民法院容桂人民法庭,广东省,佛山市,顺德区,22.7597825,113.2651426,,,
余干县人民法院,江西省,上饶市,余干县,28.7023129,116.6937573,,,
桐梓县人民法院,贵州省,遵义市,桐梓县,28.1499182,106.8258206,,,
龙凤区人民法院,黑龙江省,大庆市,龙凤区,46.5169274,125.1098956,,,
苏仙区人民法院,湖南省,郴州市,苏仙区,25.7989923,113.1082367,,,
海口市琼山区人民法院,海南省,海口市,琼山区,19.9709912,110.3989541,,,
高邮市人民法院,江苏省,扬州市,高邮市,32.7823084,119.4782967,,,
雨城区人民法院,四川省,雅安市,雨城区,30.0258275,103.0535825,,,
红岗区人民法院,黑龙江省,大庆市,红岗区,46.394674,124.8814452,,,
汉中市汉台区人民法院,陕西省,汉中市,汉台区,33.0667586,107.0478716,,,
德保县人民法院,广西壮族自治区,百色市,德保县,23.3195532,106.5967756,,,
安顺西秀区人民法院,贵州省,安顺市,西秀区,26.2628013,105.9743873,,,
华安县人民法院,福建省,漳州市,华安县,24.9964764,117.5216502,,,
遂平县人民法院,河南省,驻马店市,遂平县,33.1243525,114.002734,,,
深圳市中级人民法院,广东省,深圳市,福田区,22.5620098,114.0615357,,,
江安县人民法院,四川省,宜宾市,江安县,28.7269046,105.0686826,,,
贵定县人民法院,贵州省,黔南布依族苗族自治州,贵定县,26.545801,107.2414528,,,
麻江县人民法院谷硐法庭,贵州省,黔东南苗族侗族自治州,麻江县,26.4855991,107.4484913,,,
望城区人民法院,湖南省,长沙市,望城区,28.3653804,112.8150281,,,
莎车县人民法院,新疆维吾尔自治区,喀什地区,莎车县,38.3894802,77.239831,,,
十堰市茅箭区人民法院,湖北省,十堰市,茅箭区,32.6095005,110.7941976,,,
宣州区人民法院,安徽省,宣城市,宣州区,30.9571924,118.7771288,,,
静宁县法院,甘肃省,平凉市,静宁县,35.5284809,105.730746,,,
和龙市人民法院,吉林省,延边朝鲜族自治州,和龙市,42.5548058,129.0070199,,,
石棉县人民法院,四川省,雅安市,石棉县,29.2300397,102.3604451,,,
河北省玉田县人民法院石臼窝人民法庭,河北省,唐山市,玉田县,39.6684348,117.686021,,,
安达市人民法院,黑龙江省,绥化市,安达市,46.448289,125.2981155,,,
闽清县法院集资楼小区,福建省,福州市,闽清县,26.2232893,118.8654563,,,
闽清县人民法院,福建省,福州市,闽清县,26.1952463,118.8752272,,,
龙圩区人民法院,广西壮族自治区,梧州市,龙圩区,23.3842088,111.2342623,,,
漯河市召陵区人民法院,河南省,漯河市,召陵区,33.5906101,114.0895154,,,
广州市天河区人民法院,广东省,广州市,天河区,23.1132556,113.4001682,,,
肥西县人民法院,安徽省,合肥市,肥西县,31.7257042,117.1553085,,,
彭州市人民法院,四川省,成都市,彭州市,30.9995662,103.9637864,,,
合江县人民法院,四川省,泸州市,合江县,28.8232097,105.8135334,,,
禅城区人民法院东区,广东省,佛山市,禅城区,23.018556,113.1034598,,,
禅城区人民法院西区,广东省,佛山市,禅城区,23.0182622,113.1026186,,,
莱阳市人民法院,山东省,烟台市,莱阳市,36.9488382,120.6935912,,,
四会市人民法院,广东省,肇庆市,四会市,23.3305307,112.7245102,,,
历城区人民法院鲍山法庭,山东省,济南市,历城区,36.7424924,117.171954,,,
万秀区人民法院,广西壮族自治区,梧州市,万秀区,23.4865495,111.2849317,,,
中卫市沙坡头区人民法院,宁夏回族自治区,中卫市,沙坡头区,37.5017703,105.1946081,,,
中卫市沙坡头区人民法院,宁夏回族自治区,中卫市,沙坡头区,37.5017823,105.1946681,,,
资溪县人民法院,江西省,抚州市,资溪县,27.721503,117.0655394,,,
大理市人民法院,云南省,大理白族自治州,大理市,25.5960237,100.2452832,,,
贺兰县人民法院,宁夏回族自治区,银川市,贺兰县,38.5794739,106.356139,,,
贺兰县人民法院,宁夏回族自治区,银川市,贺兰县,38.5794452,106.3560933,,,
贺兰县人民法院信访接待中心,宁夏回族自治区,银川市,贺兰县,38.5794855,106.3570383,,,
明光市人民法院,安徽省,滁州市,明光市,32.7860062,118.0165985,,,
南昌市西湖区人民法院,浙江省,杭州市,西湖区,28.6768937,115.8877227,,,
绥化市北林区人民法院,黑龙江省,绥化市,北林区,46.6561807,126.9710675,,,
都兰县人民法院,青海省,海西蒙古族藏族自治州,都兰县,36.3113361,98.0956489,,,
都兰县人民法院,青海省,海西蒙古族藏族自治州,都兰县,36.3116277,98.0949088,,,
都兰县人民法院,青海省,海西蒙古族藏族自治州,都兰县,36.3115611,98.0957399,,,
岳池县人民法院,四川省,广安市,岳池县,30.5355141,106.4555567,,http://gaycfy.scssfw.gov.cn,
双流区人民法院,四川省,成都市,双流区,30.5839704,103.8974819,,,
双流区人民法院,四川省,成都市,双流区,30.5837438,103.8974728,,,
东安区人民法院,黑龙江省,牡丹江市,东安区,44.5427206,129.6228888,,,
阳明区人民法院,黑龙江省,牡丹江市,阳明区,44.6003215,129.6753225,,,
北林区法院小区,黑龙江省,绥化市,北林区,46.6349478,126.97443,,,
大同市云冈区人民法院,山西省,大同市,云冈区,40.0290532,113.2008675,,,
光泽县法院,福建省,南平市,光泽县,27.5367869,117.3306793,,,
含山县人民法院塔岗人民法庭,安徽省,马鞍山市,含山县,31.5010651,118.0847146,,,
什邡市人民法院,四川省,德阳市,什邡市,31.1236385,104.182166,,,
长乐区人民法院,福建省,福州市,长乐区,25.9564361,119.4963125,,,
大庆市让胡路区人民法院,黑龙江省,大庆市,让胡路区,46.6160853,124.8505652,,,
邹平市人民法院,山东省,滨州市,邹平市,36.8630808,117.7389613,,,
滕州市人民法院龙泉法庭,山东省,枣庄市,滕州市,35.1007198,117.1574427,,,
丰南区人民法院,河北省,唐山市,丰南区,39.5749475,118.0769466,,,
温县人民法院,河南省,焦作市,温县,34.9426246,113.0957169,,,
海宁市人民法院盐官人民法庭,浙江省,嘉兴市,海宁市,30.4108954,120.5453299,,,
墨江哈尼族自治县人民法院,云南省,普洱市,墨江哈尼族自治县,23.4278869,101.6832979,,,
涧西区人民法院,河南省,洛阳市,涧西区,34.655094,112.3417027,,,
佳木斯市郊区人民法院,山西省,阳泉市,郊区,46.796756,130.3041906,,,
佳木斯市向阳区人民法院,黑龙江省,鹤岗市,向阳区,46.7814042,130.3732178,,,
延边州中级人民法院,吉林省,延边朝鲜族自治州,延吉市,42.8871939,129.4048024,,,
岱山县人民法院共享法庭,浙江省,舟山市,岱山县,30.2672407,122.221302,,,
济南市济阳区人民法院,山东省,济南市,济阳区,36.9638545,117.1698308,,,
岱山县人民法院,浙江省,舟山市,岱山县,30.2637084,122.2175923,,,
岱山县人民法院,浙江省,舟山市,岱山县,30.263883,122.2175496,,,
宁波市鄞州区人民法院,浙江省,宁波市,鄞州区,29.8196591,121.5357885,,,
苏尼特左旗人民法院,内蒙古自治区,锡林郭勒盟,苏尼特左旗,43.8549667,113.6436793,,,
嘉善县人民法院,浙江省,嘉兴市,嘉善县,30.8379448,120.9171621,,,
云梦县人民法院,湖北省,孝感市,云梦县,31.0179593,113.7619281,,,
义县法院,辽宁省,锦州市,义县,41.5215658,121.2353925,,,
安仁县人民法院,湖南省,郴州市,安仁县,26.7249214,113.2611371,,,
平顶山市新华区人民法院,河北省,石家庄市,新华区,33.7454355,113.2184032,,,
玉州区人民法院,广西壮族自治区,玉林市,玉州区,22.642308,110.1314379,,,
龙井市人民法院,吉林省,延边朝鲜族自治州,龙井市,42.7728618,129.4023528,,,
尉氏县人民法院,河南省,开封市,尉氏县,34.4214146,114.1956259,,,
界首市人民法院,安徽省,阜阳市,界首市,33.2456674,115.3887279,,,
广州市黄埔区人民法院东院区,广东省,广州市,黄埔区,23.1092588,113.456598,,,
敖汉旗人民法院,内蒙古自治区,赤峰市,敖汉旗,42.2912592,119.9162637,,,
中方县人民法院泸阳人民法庭,湖南省,怀化市,中方县,27.6145603,110.1068905,,,
成都市锦江区人民法院,四川省,成都市,锦江区,30.631151,104.0978531,,,
黄州区人民法院,湖北省,黄冈市,黄州区,30.4639928,114.8886901,,,
金牛区人民法院营门口人民法庭,四川省,成都市,金牛区,30.693031,104.0373385,,,
成都市金牛区人民法院,四川省,成都市,金牛区,30.708149,104.0396453,,,
成都市金牛区人民法院沙河源人民法庭,四川省,成都市,金牛区,30.7164286,104.0452344,,,
光明区人民法院,广东省,深圳市,光明区,22.7371006,113.9184906,,,
连云港市海州区人民法院,辽宁省,阜新市,海州区,34.572404,119.1537311,,,
尖山区人民法院,黑龙江省,双鸭山市,尖山区,46.6759043,131.129206,,,
定远县人民法院,安徽省,滁州市,定远县,32.5341119,117.6972174,,,
铜陵市义安区人民法院,安徽省,铜陵市,义安区,30.950416,117.9339375,,,
沭阳县中级人民法院,江苏省,宿迁市,沭阳县,34.1165465,118.7635152,,,
长沙县人民法院宿舍,湖南省,长沙市,长沙县,28.251912,113.0712037,,,
惠济区人民法院,河南省,郑州市,惠济区,34.8907726,113.5910255,,,
仓山区人民法院,福建省,福州市,仓山区,26.0497293,119.25054,,,
涟水县人民法院陈师人民法庭,江苏省,淮安市,涟水县,33.7777782,119.1531782,,,
连江县人民法院,福建省,福州市,连江县,26.2116864,119.5350072,,,
民权县人民法院,河南省,商丘市,民权县,34.6491189,115.1766473,,,
五华区人民法院-北门人民法庭,云南省,昆明市,五华区,25.0482578,102.7102599,,,
和田市人民法院,新疆维吾尔自治区,和田地区,和田市,37.085509,79.9288409,,,
墨玉县人民法院,新疆维吾尔自治区,和田地区,墨玉县,37.2749682,79.7240276,,,
延吉市人民法院朝阳川法庭,吉林省,延边朝鲜族自治州,延吉市,42.8789509,129.3767283,,,
上犹县人民法院,江西省,赣州市,上犹县,25.7869656,114.5369008,,,
龙陵县人民法院,云南省,保山市,龙陵县,24.5932194,98.699702,,,
将乐县法院,福建省,三明市,将乐县,26.7197488,117.4748222,,,
汪清县人民法院,吉林省,延边朝鲜族自治州,汪清县,43.3229698,129.7695559,,,
宝应县人民法院,江苏省,扬州市,宝应县,33.217124,119.3393407,,,
乌鲁木齐县人民法院,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县,43.5094557,87.4638287,,,
珲春市人民法院,吉林省,延边朝鲜族自治州,珲春市,42.8873371,130.3798061,,,
丰城市人民法院荣塘法庭,江西省,宜春市,丰城市,28.1611628,115.7344379,,,
昔阳县人民法院,山西省,晋中市,昔阳县,37.6001457,113.7023561,,,
云县人民法院,云南省,临沧市,云县,24.4394064,100.1204544,,,
德安县人民法院,江西省,九江市,德安县,29.3146879,115.760398,,,
桦南县人民法院,黑龙江省,佳木斯市,桦南县,46.2414769,130.5472721,,,
广宁县人民法院,广东省,肇庆市,广宁县,23.6308069,112.4143773,,,
南海区人民法院桂城人民法庭,广东省,佛山市,南海区,23.0368517,113.1929557,,,
瑞昌市人民法院,江西省,九江市,瑞昌市,29.6689364,115.6692908,,,
梁河县人民法院,云南省,德宏傣族景颇族自治州,梁河县,24.8169845,98.307427,,,
娄星区人民法院,湖南省,娄底市,娄星区,27.6963212,112.0022352,,,
北京市东城区人民法院,山西省,阳泉市,城区,39.8600884,116.4043293,,,
青山湖区人民法院湖坊人民法庭,江西省,南昌市,青山湖区,28.6644222,115.9481818,,,
南京市溧水区人民法院,江苏省,南京市,溧水区,31.6508215,119.0124122,,,
南昌市东湖区人民法院,江西省,南昌市,东湖区,28.7035596,115.8950306,,,
崇义县人民法院,江西省,赣州市,崇义县,25.6809879,114.3033329,,,
榆社县人民法院,山西省,晋中市,榆社县,37.0766906,112.9808117,,,
岳阳市云溪区人民法院南山法庭,湖南省,岳阳市,云溪区,29.5293444,113.3583865,,,
建华区人民法院,黑龙江省,建华区,建华区,47.348781,123.9599215,,,
庐阳区人民法院,安徽省,合肥市,庐阳区,31.899813,117.2495837,,,
江南区人民法院吴圩人民法庭,广西壮族自治区,南宁市,江南区,22.6539081,108.2093605,,,
翁牛特旗人民法院,内蒙古自治区,赤峰市,翁牛特旗,42.9222281,118.9925668,,,
鄂托克前旗人民法院,内蒙古自治区,鄂尔多斯市,鄂托克前旗,38.1716598,107.467459,,,
贡山独龙族怒族自治县人民法院,云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,27.7367416,98.6697979,,,
泸县人民法院,四川省,泸州市,泸县,29.1568935,105.3779975,,,
南山区人民法院西丽人民法庭,黑龙江省,深圳市,南山区,22.582384,113.9500781,,,
嘉兴市南湖区人民法院,浙江省,嘉兴市,南湖区,30.7520012,120.7833321,,,
阳泉市矿区人民法院,山西省,阳泉市,矿区,37.8771346,113.5120283,,,
潍坊市潍城区人民法院,山东省,潍坊市,潍城区,36.7212387,119.0749834,,,
哈尔滨市双城区人民法院,黑龙江省,哈尔滨市,双城区,45.3831991,126.3297452,,,
南海区人民法院狮山人民法庭,广东省,佛山市,南海区,23.1242738,113.0067052,,,
宁国市人民法院,安徽省,宣城市,宁国市,30.6562191,118.9743362,,,
阳泉市郊区人民法院,山西省,阳泉市,郊区,37.9426657,113.5929988,,,
湛河区人民法院,河南省,平顶山市,湛河区,33.724818,113.3294012,,,
湛河区法院家属院,河南省,平顶山市,湛河区,33.7247963,113.3287974,,,
伊宁市人民法院,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市,43.9446597,81.2359712,,,
宝安区人民法院,广东省,深圳市,宝安区,22.5595502,113.9059463,,https://www.bafy.gov.cn/,
南部县人民法院,四川省,南充市,南部县,31.3469449,106.0181965,,,
宝安区人民法院新安人民法庭,广东省,深圳市,宝安区,22.5732292,113.8900521,,,
鹤山市人民法院,广东省,江门市,鹤山市,22.7792423,112.9746902,,,
富锦市人民法院,黑龙江省,佳木斯市,富锦市,47.2301993,132.010624,,,
谷城县人民法院,湖北省,襄阳市,谷城县,32.2606989,111.6253061,,,
陆河县人民法院,广东省,汕尾市,陆河县,23.2788149,115.6509846,,,
李沧区人民法院楼山人民法庭,山东省,青岛市,李沧区,36.1774316,120.3800637,,,
武威市凉州区人民法院,甘肃省,武威市,凉州区,37.9347912,102.609253,,,
红原县人民法院,四川省,阿坝藏族羌族自治州,红原县,32.7991818,102.5367661,,,
开平市人民法院苍城人民法庭,广东省,江门市,开平市,22.4835436,112.557054,,,
清新区人民法院,广东省,清远市,清新区,23.7389263,113.0111147,,,
鼎城区人民法院,湖南省,常德市,鼎城区,29.0017738,111.6562201,,,
日照市东港区人民法院三庄法庭,山东省,日照市,东港区,35.5033777,119.1712574,,,
洛龙区人民法院,河南省,洛阳市,洛龙区,34.6205158,112.4593495,,,
桥东区人民法院,河北省,张家口市,桥东区,37.0757543,114.5135834,,,
濮阳县人民法院,河南省,濮阳市,濮阳县,35.7125437,115.0260028,,,
阜城县人民法院,河北省,衡水市,阜城县,37.8655117,116.1684349,,,
永年区人民法院,河北省,邯郸市,永年区,36.7614742,114.4980703,,,
淇滨区人民法院,河南省,鹤壁市,淇滨区,35.7215094,114.2868546,,,
魏县人民法院,河北省,邯郸市,魏县,36.357488,114.950082,,,
中牟县人民法院,河南省,郑州市,中牟县,34.7215737,113.9629546,,,
金水区人民法院,河南省,郑州市,金水区,34.7766851,113.6601419,,,
蜀山区人民法院,安徽省,合肥市,蜀山区,31.8603427,117.1572191,,,
西区裁判法院大楼,四川省,攀枝花市,西区,22.2867729,114.1405714,,,
凤阳县人民法院,安徽省,滁州市,凤阳县,32.8771569,117.5226416,,,
天水市秦州区人民法院,甘肃省,天水市,秦州区,34.5659497,105.6482243,,,
河南省濮阳市中级人民法院审判法庭,河南省,濮阳市,华龙区,35.7978354,115.0120023,,,
耒阳市人民法院,湖南省,衡阳市,耒阳市,26.4108791,112.8004588,,,
涿鹿县人民法院,河北省,张家口市,涿鹿县,40.3779075,115.199933,,,
未央区人民法院,陕西省,西安市,未央区,34.3168728,109.015575,,,
宁波市海曙区人民法院,浙江省,宁波市,海曙区,29.8878623,121.5204806,,,
深圳市龙华区人民法院,广东省,深圳市,龙华区,22.7002334,113.9800953,,,
