name,province,city,district,latitude,longitude,full_address,website,phone
火炭熟食市场 (东),,,,22.3967534,114.194283,,,
二至坊,,,,27.9024933,112.9192192,,,
三白馆,,,,27.902989,112.9194076,,,
深圳市南山区人民法院,广东省,深圳市,南山区,22.5499782,113.9266133,,,
深圳市龙岗区人民法院,广东省,深圳市,龙岗区,22.721655,114.238614,,,
浙江省人民检察院,浙江省,杭州市,西湖区,30.2788288,120.1264465,,,
越城区法院,浙江省,绍兴市,越城区,30.0069492,120.5852482,,,
南山区人民法院粤海人民法庭,广东省,深圳市,南山区,22.5286976,113.9161841,,,
初级法院大楼 (兴建中),,,,22.1855851,113.537374,,,
法院街,,,,34.3390836,108.728304,,,
泰兴市人民法院,江苏省,泰州市,泰兴市,32.1711212,120.0387334,,,
巫山法院,,,,31.0750479,109.8679352,,,
餐饮中心,,,,34.026641,109.004052,,,
锡山区法院,江苏省,无锡市,锡山区,31.5898814,120.3498203,,,
西区食堂,四川省,攀枝花市,西区,39.9678918,116.3015427,,,
中踏广场,,,,40.4588129,115.9701149,,,
法院路,,,,28.1574965,104.496082,,,
海珠区人民法院,广东省,广州市,海珠区,23.0838716,113.2982106,,,
新都法院,,,,30.8144998,104.1737524,,,
江阴市中级法院,江苏省,无锡市,江阴市,31.9188264,120.2914128,,,
无锡市中级人民法院,江苏省,无锡市,,31.576456,120.3012668,,,
上饶市中级人民法院,江西省,上饶市,,28.4578157,117.9346404,,,
珙桐园食堂,,,,30.6751423,104.1469135,,,
芙蓉食堂,,,,30.6769397,104.137851,,,
盘锦市中级人民法院,辽宁省,盘锦市,,41.1076319,122.067258,,,
学一食堂,,武汉,,30.5244378,114.390682,,,
天台县人民法院,浙江省,台州市,天台县,29.1559339,120.9855919,,,
新繁人民法庭,,,,30.886359,104.0124471,,,
中南大学二食堂,,,,28.1623918,112.9299149,,,
沙角熟食中心,,,,22.3770565,114.1940023,,,
饶平县人民法院三饶法庭,广东省,潮州市饶平县三饶镇,饶平县,23.9826058,116.8237611,,,
杭州市中级人民法院,浙江省,杭州市,,30.2235856,120.1863793,,,
永州市中级人民法院,湖南省,永州市,,26.2477944,111.6200017,,,
广州市中级人民法院,广东省,广州市,,23.1304882,113.2671558,,,
婺城区检察院,浙江省,金华市,婺城区,29.1266065,119.6475257,,,
孟津区人民法院,河南省,孟津区,孟津区,34.8255386,112.4446902,,,
审判法庭,,,,34.825108,112.4444084,,,
大棠路熟食市场,,,,22.4436401,114.0285986,,,
新能源美食广场,,,,32.1698079,120.0426623,,,
法院西胡同,,,,43.8843709,125.33079,,,
江北区人民法院,浙江省,宁波市,江北区,29.8931477,121.5523575,,,
合肥市中级人民法院,安徽省,合肥市,,31.8241314,117.2184733,,,
邗江区人民法院,江苏省,扬州市,邗江区,32.3815152,119.3901145,,,
锦园一餐厅,,,,22.58575,113.9357818,,,
锦园二餐厅,,,,22.5862671,113.9362291,,,
阳朔县法院,广西壮族自治区,桂林市,阳朔县,24.7733786,110.4757124,,,
江都人民法院,,,,32.4118674,119.5823582,,,
湖南大学天马一食堂,,,,28.170341,112.9401582,,,
北苑餐厅,,,,43.8602958,125.3267442,,,
南昌铁路运输中级法院,,,,28.6228684,115.7815679,,,
法院街,,,,45.742731,126.6242342,,,
终审法院前地,,,,22.1825363,113.5410575,,,
终审法院前地,,,,22.1827522,113.5411496,,,
枣庄市中级人民法院,山东省,枣庄市,薛城区,34.8071348,117.3257535,,,+86 63212368
西区裁判法院大楼,四川省,攀枝花市,西区,22.2867623,114.1405235,,,
一食堂,,,,30.7792675,103.9496961,,,
三食堂,,,,32.2019739,119.5111585,,,
北京知识产权法院,,,,39.9379197,116.2780288,,,
北塘区人民法院,,,,31.6071443,120.287292,,,
法院巷,,,,34.8537861,117.534616,,,
泰安市中级人民法院,山东省,泰安市,,36.1985324,117.0833374,,,
广州市白云区人民法院,广东省,广州市,白云区,23.2033836,113.2588501,,,
峄城区人民法院榴园法庭,山东省,枣庄市,峄城区,34.7685581,117.5568542,,,
枣庄市峄城区人民法院,山东省,枣庄市,峄城区,34.7812706,117.575801,,,
枣庄市山亭区人民法院,山东省,枣庄市,山亭区,35.1002514,117.4591425,,,
平湖市人民法院新埭法庭,浙江省,新埭镇,平湖市,30.8219753,121.0751364,,,
遵义市遵义县人民法院虾子人民法庭,辽宁省,锦州市,义县,27.6933415,107.1867993,,,
遵义市红花岗区人民法院 长征人民法庭,贵州省,遵义市,红花岗区,27.6901828,106.9468947,,,
遵义县人民法院三合镇人民法庭,辽宁省,锦州市,义县,27.4223486,106.764063,,,
上海市松江区人民法院,上海市,松江区,,31.0357493,121.2199153,,,
上海市松江区人民检察院,上海市,松江区,,31.0357126,121.2189283,,,
遵义县人民法院 尚嵇人民法庭,辽宁省,锦州市,义县,27.3769354,106.9659958,,,
大窝口熟食中心,,,,22.3683895,114.1232226,,,
皇室宴会厅,,,,22.3121427,114.0409515,,https://www.hongkongdisneyland.com/dining/hong-kong-disneyland-park/royal-banquet-hall/,
楠园第一食堂,,,,29.8203281,106.415309,,,
银杏餐厅,,,,30.6725582,104.1410326,,,
大武口区白芨沟人民法院,宁夏回族自治区,石嘴山市,大武口区,39.1054743,106.1333803,,,
通州区法院,江苏省,南通市,通州区,32.0751871,121.0713607,,,
法院街,,,,36.6241427,101.7848494,,,
法院宿舍区,,,,36.8596314,119.3898016,,,
昌邑市人民法院柳疃人民法庭,山东省,潍坊市,昌邑市,36.9397401,119.3903912,,,
滨江区法院,浙江省,杭州市,滨江区,30.2124736,120.2089526,,,
洪祥熟食市场,,,,22.3930011,113.9689994,,,
花山区人民法院,安徽省,马鞍山市,花山区,31.7028191,118.5258147,,,
上海市高级人民法院,上海市,,,31.2365499,121.4819636,,,
南苑餐厅,,,,43.8575831,125.3264936,,,
中南大学七食堂,,,,28.16231,112.9320828,,,
中南大学八食堂,,,,28.1604233,112.9315345,,,
饮食文化城,,,,28.1769114,112.9236086,,,
中南大学九食堂,,长沙,,28.1714575,112.9271096,,,
Local People's Procuratorate,,,,27.3332251,117.4912374,,,
Local People's Court,,,,27.3331671,117.4919629,,,
嘉定熟食市场,,,,22.3592514,114.1320164,,,
和宜合道熟食市场,,,,22.3654888,114.1367662,,,
浦口区人民法院,江苏省,南京市,浦口区,32.0608409,118.6211114,,,
食堂,,,,28.7024503,115.8492556,,,
土地审裁处,,,,22.3082469,114.1727489,,,
劳资审裁处,,,,22.3078966,114.1730175,,,
安宁市人民法院,云南省,昆明市,安宁市,24.9226593,102.4618127,,,
人民法院,,,,44.3940129,126.9430307,,,
古冶区人民法院,河北省,唐山市,古冶区,39.7348628,118.4405464,,,
颛桥法庭,,,,31.0654062,121.3912806,,,
玄武区人民法院,江苏省,南京市,玄武区,32.0524656,118.7905297,,,
七里河区法院,甘肃省,兰州市,七里河区,36.086593,103.7297088,,,
甘肃省高级人民法院,甘肃省,,,36.104327,103.6915337,,,
安宁区人民法院,甘肃省,兰州市,安宁区,36.0948105,103.7038302,,,
法院家属院,,,,35.0730014,118.3435966,,,
兰州市中级人民法院,甘肃省,兰州市,,36.0553285,103.8854899,,,
广东省高级人民法院,广东省,,,23.1238333,113.3479832,,,
临沂市兰山区人民法院,山东省,临沂市,兰山区,35.045649,118.3380629,,,
临沂市中级人民法院,山东省,临沂市,,35.1066853,118.3455414,,,
临沂市罗庄区法院,山东省,临沂市,罗庄区,34.999617,118.2820258,,,
临沂市河东区人民法院,山东省,临沂市,河东区,35.0744071,118.3892545,,,
敦煌路人民法庭,,,,36.0752251,103.7625406,,,
平沙法庭,,,,22.1118824,113.1902024,,,
常熟市人民法院辛庄人民法庭,江苏省,苏州市,常熟市,31.5421941,120.6679549,,,
天水市人民检察院,甘肃省,天水市,,34.575144,105.7362787,,,
南食堂,,,,30.8918921,121.8861456,,,
陈集镇法院,,定陶区陈集镇,,35.1962304,115.6322779,,,
滕州市人民法院,山东省,枣庄市,滕州市,35.1147166,117.1576346,,,
鲁南美食城,,,,35.0834018,117.1675437,,,
仪征市人民法院,江苏省,扬州市,仪征市,32.2822619,119.1688372,,,
法院小区,,,,36.7652653,119.1867012,,,
寒亭区人民法院,山东省,潍坊市,寒亭区,36.7638959,119.1874815,,,
寿光市羊口人民法庭,山东省,潍坊市,寿光市,37.2374891,118.8761392,,,
祥云美食城,,,,25.0383021,102.7117356,,,
白银区人民法庭水川法庭,甘肃省,白银市,白银区,36.3620121,104.2330315,,,
青岛市中级人民法院,山东省,青岛市,,36.0891353,120.454833,,,
半程镇人民法院,,,,35.2344785,118.3058497,,,
汇川区人民检察院,贵州省,遵义市,汇川区,27.7603471,106.9290968,,,
播州区司法局,贵州省,遵义市,播州区,27.5555575,106.8341392,,,
播州区人民法院,贵州省,遵义市,播州区,27.5856889,106.852038,,,
播州区人民检察院,贵州省,遵义市,播州区,27.586347,106.8526988,,,
中级法院大楼 (兴建中),,,,22.1827445,113.5416616,,,
兰山区人民法院,山东省,临沂市,兰山区,35.0878659,118.3073117,,,
唐山市中级人民法院,河北省,唐山市,,39.6642107,118.1304583,,,
励业街熟食小贩市场,,,,22.3137666,114.2167006,,,
玉环市人民法院,浙江省,台州市,玉环市,28.1167157,121.2445439,,,
尚识堂,,,,31.1860232,121.5039761,,,
雨林美食广场,,,,30.1539341,119.9819304,,,
富顺县人民法院,四川省,自贡市,富顺县,29.1835391,104.9769421,,,
富顺县人民法院东湖人民法庭,四川省,自贡市,富顺县,29.1816184,104.9538726,,,
博海餐厅,,,,31.1707465,121.5737321,,,
泰山区人民法院,山东省,泰安市,泰山区,36.1950181,117.1666475,,,
北辰区法院,天津市,北辰区,,39.2234533,117.1267614,,,
北辰区检察院,天津市,北辰区,,39.2231774,117.126131,,,
北苑食堂,,,,30.7638021,103.9527858,,,
南苑食堂,,,,30.7581206,103.9537523,,,
高新区法院,,,,36.1261426,117.1090317,,,
桃李餐厅,,,,30.3242567,120.381651,,,
文华餐厅,,,,30.3246454,120.3840043,,,
法院,,,,31.7985923,121.6629776,,,
临安市法院,,,,30.2272257,119.7033541,,,
邹城市人民法院,山东省,济宁市,邹城市,35.4078193,116.9978157,,,
会泽县人民法院,云南省,曲靖市,会泽县,26.4160171,103.2832798,,,
餐厅,,,,35.0894481,117.1535894,,,
中山市第一人民法院,广东省,中山市,,22.5032851,113.3934887,,,
岳阳市中级人民法院,湖南省,岳阳市,,29.355848,113.1055139,,,
普陀区检察院,浙江省,舟山市,普陀区,31.258713,121.3909242,,,
蚌埠市人民检察院,安徽省,蚌埠市,,32.9153425,117.3875249,,,
潍坊市中级人民法院,山东省,潍坊市,,36.7097695,119.0972464,,,
深圳市中级人民法院,广东省,深圳市,,22.5548718,113.983638,,,
自流井区人民法院,四川省,自贡市,自流井区,29.3250614,104.7503384,,,
葵顺街熟食市场,,,,22.3541358,114.1241949,,,
法院,,,,37.0621264,114.5164261,,,
临沂市兰山区人民法院义堂法庭,山东省,临沂市,兰山区,35.1636807,118.2267885,,,
初级法院刑事大楼,,,,22.1847244,113.5372822,,,
二七区人民法院,河南省,郑州市,二七区,34.7256363,113.6354979,,,
二七区人民检察院,河南省,郑州市,二七区,34.7291226,113.6415468,,,
勐巴娜西美食城,云南省,德宏傣族景颇族自治州,芒市,24.430756,98.5918526,,,
平顶山市中级人民法院,河南省,平顶山市,,33.7654466,113.191066,,,
杭州市上城区人民法院,浙江省,杭州市,上城区,30.2172378,120.1690374,,,
西城法院第三办公区,,,,39.8696887,116.3620136,,,
西城区人民法院（南区）,山西省,阳泉市,城区,39.8721325,116.3626795,,,
安徽省高级人民法院,安徽省,,,31.7375999,117.31541,,,
小灵山灵显法院 Siu Ling Shan Ling Hin Fat Yuen,,,,22.4485697,114.1528155,,,
裕丰豪庭,,,,22.9665848,113.0859758,,,
沂南县人民法院界湖人民法庭,山东省,临沂市,沂南县,35.5606267,118.4528975,,,
沂南县人民法院,山东省,临沂市,沂南县,35.5329555,118.4665587,,,
汕头市金平区人民法院,广东省,汕头市,金平区,23.3637988,116.7110663,,,
甘州区人民法院,甘肃省,张掖市,甘州区,38.9406523,100.4155916,,,
蓝山法院,,,,25.3848153,112.1802786,,,
河东区九曲法庭,山东省,临沂市,河东区,35.0754206,118.3798685,,,
单县人民法院,山东省,菏泽市,单县,34.7796358,116.1026538,,,
福田区人民法院,广东省,深圳市,福田区,22.5237705,114.0491188,,,
法院大厦,,,,31.3240426,120.7174314,,,
南澳县人民检察院,广东省,汕头市,南澳县,23.4275196,117.012325,,,
胶州帝国法院旧址,Shandong,Qingdao,Shinan,36.0639944,120.3185309,,,
邹城市人民法院中心人民法庭,山东省,济宁市,邹城市,35.4330349,116.901885,,,
两当县法院,甘肃省,陇南市,两当县,33.9209153,106.3003178,,,
荔湾区法院,广东省,广州市,荔湾区,23.0747647,113.2113966,,,
双流区太平法院,四川省,成都市,双流区,30.4302208,104.1994993,,,
呼和浩特市赛罕区人民法院,内蒙古自治区,呼和浩特市,赛罕区,40.7752302,111.7324731,,,
常州市武进区人民法院,江苏省,常州市,武进区,31.712475,119.9588136,,,
江苏省盐城市中级人民法院,江苏省,盐城市,,33.347532,120.1565861,,,
和平大院,山东省,济南市,,36.6601393,117.0641117,,,
三江人民法庭,,,,28.2997016,115.9990235,,,
扶沟法院,,,,34.0320752,114.3983602,,,
新兴县人民法院,广东省,云浮市,新兴县,22.715299,112.2289988,,,
小蓝经济开发区人民法庭,,,,28.5440547,115.8728349,,,
上海铁路运输中级法院,,,,31.1556253,121.4318511,,,
最高人民检察院西区,四川省,攀枝花市,西区,39.9032409,116.2286487,,,
右安门人民法院,,,,39.8577375,116.3627264,,,
霞浦县人民法院,福建省,宁德市,霞浦县,26.8925553,120.0175428,,,
霞浦县检察院,福建省,宁德市,霞浦县,26.8925625,120.0166376,,,
河西友谊路下岗职工海鲜加工广场,,,,18.266597,109.4914372,,,
徐汇区人民法院,上海市,徐汇区,,31.1706835,121.4344977,,,
荣县人民法院,四川省,自贡市,荣县,29.4592365,104.3969773,,,
安岳法院,,,,30.1053564,105.3447169,,,
集美区人民检察院,福建省,厦门市,集美区,24.5940953,118.1021511,,,
永靖县人民法院,甘肃省,临夏回族自治州,永靖县,35.9381183,103.3078628,,,
向前广场,,,,32.0645421,108.0312587,,,
济南市中级人民法院,山东省,济南市,,36.6652781,117.0003919,,,
蔡甸区人民法院,湖北省,武汉市,蔡甸区,30.5709207,114.034717,,,
二食堂,,,,32.2021531,119.5121477,,,
清真食堂,,,,32.2022052,119.511643,,,
市南区人民法院云南路法庭,山东省,青岛市,市南区,36.0646681,120.2981276,,,
沙坡尾吃堡,,,,24.4410488,118.0813053,,,
柳州市城中区人民法院,广西壮族自治区,柳州市,城中区,24.3576124,109.4304578,,,
涠洲人民法庭,,,,21.034417,109.1122101,,,
青岛市黄岛区人民法院,山东省,青岛市,黄岛区,35.9569597,120.1920159,,,
白河县人民法院,陕西省,安康市,白河县,32.8013204,110.1100739,,,
阿勒泰市人民法院,新疆维吾尔自治区,阿勒泰地区,阿勒泰市,47.8274552,88.1305114,,,
阿勒泰地区中级人民法院,新疆维吾尔自治区,阿勒泰地区,,47.8285714,88.1265071,,,
千人桥镇法庭,,,,31.4789476,117.058923,,,
三明市中院,福建省,三明市,,26.2492587,117.6236227,,,
三明市中级人民法院,福建省,三明市,,26.2497627,117.6243523,,,
法院,,,,45.3497343,130.8353082,,,
常州市新北区人民法院,江苏省,常州市,新北区,31.8206903,119.9553968,,,
丽水市中级人民法院,浙江省,丽水市,,28.4665573,119.9139523,,,
大兴区人民法院,北京市,大兴区,,39.7612276,116.3229376,,,
湾仔海味中心,,,,22.1939049,113.5275031,,,
常州市天宁区人民法院,江苏省,常州市,天宁区,31.7927019,119.9920977,,,
东莞市第一人民法院,广东省,东莞市,,23.1147954,113.8680906,,,
南通市崇川区人民法院,江苏省,南通市,崇川区,32.0006729,120.8812178,,,
汕头市劳动人事争议调解仲裁院,广东省,汕头市,金平区,23.3597237,116.6983758,,,
上海市金山区人民法院,上海市,金山区,,30.7406646,121.3325169,,,
上虞区人民法院,浙江省,绍兴市,上虞区,30.0381252,120.8610146,,,
绍兴市中级人民法院,浙江省,绍兴市,,29.9909181,120.5728133,,,
哈铁牡丹江铁路运输法院,,,,44.5863677,129.6048479,,,
杭州市下城区人民法院,山西省,阳泉市,城区,30.3110637,120.1764405,,,
汕头市中级人民法院,广东省,汕头市,,23.3601137,116.7369574,,,
常州市中级人民法院,江苏省,常州市,,31.7944157,119.9666804,,,
杭州市富阳区人民法院,浙江省,杭州市,富阳区,30.0630821,119.9387146,,,
广东省云浮市中级人民法院,广东省,云浮市,,22.916769,112.042518,,,
薛城区人民法院临山人民法庭,山东省,枣庄市,薛城区,34.8146475,117.282265,,,
柳南区人民法院,广西壮族自治区,柳州市,柳南区,24.2783053,109.3893419,,,
泉州市丰泽区人民法院,福建省,泉州市,丰泽区,24.8930154,118.5945462,,,
铁路运输法院,,,,23.1270936,113.2959763,,,
法院庭,,,,22.2809618,114.1543923,,,
四君子美食广场,,,,34.7870833,116.0954191,,,
河北省高级人民法院,河北省,,,38.0350209,114.4547588,,,
司法局,,,,32.5201148,120.1525368,,,
北川羌族自治县人民法院,四川省,绵阳市,北川羌族自治县,31.6183958,104.4660251,,,
济南市中级人民法院,山东省,济南市,,36.6651493,117.0004189,,,
姚家人民法庭,,,,36.655113,117.0796852,,,
富宁县人民法院,云南省,文山壮族苗族自治州,富宁县,23.6263526,105.6318462,,,
杭州市西湖区人民法院上泗人民法庭,浙江省,杭州市,西湖区,30.14088,120.0836469,,,
杭州市西湖区人民法院上泗人民法庭主楼,浙江省,杭州市,西湖区,30.1409131,120.0838323,,,
市法院宿舍,,,,36.6644281,116.9992706,,,
香樟食堂,,,,30.6793269,104.1523601,,,
广州海事法院汕头法庭,广东省,汕头市,龙湖区,23.3569683,116.7407659,,,
三食堂,,,,30.7774939,103.9459332,,,
金州区人民法院,辽宁省,大连市,金州区,39.1099664,121.7140861,,,
大安区人民检察院,四川省,自贡市,大安区,29.3948514,104.8202071,,,
历城区法院华山法庭,山东省,济南市,历城区,36.6781558,117.067818,,,
广州海事法院司法警察支队,,,,23.096454,113.3008648,,,
经开区人民法院,,,,35.0126242,118.4084943,,,
江苏省苏州市人民检察院,江苏省,苏州市,,31.2834938,120.5999288,,,
江苏省苏州市中级人民法院,江苏省,苏州市,,31.2829468,120.5982006,,,
安庆市中级人民法院,安徽省,安庆市,,30.5322686,117.103718,,,
宏运海鲜码头自助餐厅,,,,35.8978068,120.0936337,,,
圣源餐厅,,,,34.6282597,113.6874372,,,
广州海事法院,,,,23.0662763,113.3121086,,,
江海区人民法院,广东省,江门市,江海区,22.5633352,113.1030612,,,
恒山区人民法院,黑龙江省,鸡西市,恒山区,45.2081666,130.899333,,,
恩平市人民法院,广东省,江门市,恩平市,22.1993452,112.3321909,,,
双水法庭,,,,22.4347319,113.0021526,,,
礼乐人民法庭,,,,22.549385,113.0782375,,,
济南市历下区人民法院,山东省,济南市,历下区,36.6581618,117.0315921,,,
江门市中级人民法院信访中心,广东省,江门市,,22.6241257,113.082881,,,
江门市中级人民法院审判区,广东省,江门市,,22.6245516,113.0831758,,,
江门市中级人民法院,广东省,江门市,,22.6246698,113.0838486,,,
江门市中级人民法院停车场,广东省,江门市,,22.6241651,113.0824773,,,
威信县法院,云南省,昭通市,威信县,27.8505835,105.0395374,,,
犀浦春天,,,,30.7632375,103.9785576,,,
中级法院,,,,31.6763593,118.5227936,,,
中级法院,,,,31.6761504,118.5227966,,,
中级法院门岗,,,,31.6760169,118.5223232,,,
新会区人民法院,广东省,江门市,新会区,22.4611825,113.0255237,,,
新会区人民法院三江法庭,广东省,江门市,三江镇,22.4279444,113.0998273,,,
北京市高级人民法院,北京市,北京市,朝阳区,39.9028044,116.43171,,,
陡沟人民法庭,,,,36.5949558,116.890458,,,
山东省高级人民法院,山东省,,,36.6612599,117.1098473,,,
肥乡区人民法院,河北省,邯郸市,肥乡区,36.5553007,114.7905326,,,
岳阳市步行街,湖南省,岳阳市,,29.3755924,113.1008385,,,
乌兰浩特检察院,,,,46.0680666,122.0904096,,,
乌兰浩特法院,,,,46.0682664,122.0928342,,,
理化楼及食堂,,,,38.9171093,117.7421683,,,
济钢法院,,,,36.7195194,117.1777621,,,
市检查院,,,,41.8013283,123.4109859,,,
陵川县人民检察院反贪污贿赂局,山西省,晋城市,陵川县,35.7597849,113.2744217,,,
凤城食都,,,,22.8188429,113.2603616,,,
顺德美食城,,,,22.825302,113.2556216,,,
味行天下美食城,,,,28.200485,112.8747727,,,
长沙县榔梨人民法庭,湖南省,长沙市,长沙县,28.1832722,113.1156392,,,
雨花区人民法院马王堆宿舍,湖南省,长沙市,雨花区,28.2025121,113.0196271,,,
湖南省高级人民法院,湖南省,,,28.2148643,113.0148025,,,
湖南省人民检察院,湖南省,,,28.2141851,113.0194053,,,
思明区人民法院,福建省,厦门市,思明区,24.477699,118.1121606,,,
建邺区人民法院,江苏省,南京市,建邺区,31.987217,118.7144265,,,
历城区人民法院,山东省,济南市,历城区,36.685285,117.0901197,,,
邢台市中级人民法院,河北省,邢台市,,37.0921875,114.4678177,,,
大良法庭,,,,22.8206833,113.2547985,,,
天桥人民法院,,,,36.682129,116.9616028,,,
知行餐厅,,,,37.9572859,112.5355773,,,
单县人民法院审判法庭,山东省,菏泽市,单县,34.779889,116.1029697,,,
雨湖区人民法院,湖南省,湘潭市,雨湖区,27.8787278,112.8978557,,,
邢台县人民检察院,,,,37.0984473,114.5081296,,,
任丘市人民法院,河北省,沧州市,任丘市,38.7106481,116.1032608,,,
沙河市人民法院,河北省,邢台市,沙河市,36.8760229,114.5112182,,,
清河县人民法院,河北省,邢台市,清河县,37.0574252,115.6513039,,,
南宫市人民法院,河北省,邢台市,南宫市,37.3570121,115.4118941,,,
夏县法院,山西省,运城市,夏县,35.1262608,111.2141316,,,
应县检察院反贪局,山西省,朔州市,应县,39.5536204,113.1997578,,,
应县人民法院,山西省,朔州市,应县,39.5531328,113.1721252,,,
海南省第一中级人民法院,海南省,,,20.0162407,110.4066331,,,
沧州市中级人民法院,河北省,沧州市,,38.3234887,116.848089,,,
青县人民法院,河北省,沧州市,青县,38.5809955,116.7999486,,,
顺德大良人民法院,,,,22.8259742,113.2459846,,,
武强县人民法院,河北省,衡水市,武强县,38.0413949,115.9374165,,,
浔阳区人民法院,江西省,九江市,浔阳区,29.7401022,116.0087797,,,
勒流人民法庭,,,,22.8570992,113.1158633,,,
勒流人民法庭,,,,22.8570649,113.1157572,,,
均安人民法庭,,,,22.7143045,113.138704,,,
学生餐厅,,,,35.0987633,117.1808087,,,
济南市劳动人事仲裁院,山东省,济南市,,36.6643939,116.987856,,,
佛山市高明区人民法院,广东省,佛山市,高明区,22.9122193,112.8610542,,,
禹城市人民法院,山东省,德州市,禹城市,36.9339304,116.6412543,,,
贵州高级人民法院,,,,26.6508217,106.6353761,,,
棠下人民法庭,,,,22.6821492,113.0224364,,,
九江市中级人民法院,江西省,九江市,,29.7059628,116.0228057,,,
柴桑区人民法院,江西省,九江市,柴桑区,29.6145566,115.9106344,,,
丽水市中级人民法院,浙江省,丽水市,,28.4667327,119.9139437,,,
丹灶镇人民法院,,,,23.0573235,112.9210159,,,
天回镇法庭,,,,30.7651266,104.1166564,,,
泊头市人民法院,河北省,沧州市,泊头市,38.0828508,116.5793723,,,
茶花苑餐厅,,,,25.671061,100.1552771,,,
常州市武进区人民法院嘉泽人民法庭,江苏省,常州市,武进区,31.6807465,119.7808919,,,
含山县人民法院,安徽省,马鞍山市,含山县,31.7337634,118.0937219,,,
含山县人民检察院,安徽省,马鞍山市,含山县,31.7356412,118.1008495,,,
威海市环翠区人民法院,山东省,威海市,环翠区,37.5123382,122.1232566,,,
百色市中级人民法院,广西壮族自治区,百色市,,23.8829583,106.6489209,,,
威海火炬高技术开发区人民法院,,,,37.5200156,122.0285517,,,
环翠区人民法院张村人民法庭,山东省,威海市,环翠区,37.4889218,122.0244189,,,
燕喜餐饮,,,,40.3611871,116.6554767,,,
包河区人民法院,安徽省,合肥市,包河区,31.7984554,117.302869,,,
樱花苑食堂,,,,25.6694755,100.1529988,,,
华庄人民法庭,,,,31.4775287,120.3462503,,,
江门市江海区人民法院审判区,广东省,江门市,江海区,22.5636604,113.1028059,,,
共青城市人民法院,江西省,九江市,共青城市,29.2540045,115.7908577,,,
共青法院审判大楼,,,,29.2541693,115.790851,,,
新会区人民法院古井法庭,广东省,江门市,新会区,22.352922,113.1082935,,,
馆陶县人民法院,河北省,邯郸市,馆陶县,36.5485205,115.2731746,,,
吴桥县人民法院,河北省,沧州市,吴桥县,37.6365191,116.4094055,,,
下关校区一食堂,,,,25.6085108,100.2097144,,,
嘉定区人民法院南翔人民法庭,上海市,嘉定区,嘉定区,31.2951768,121.3165765,,,
玉环市人民法院,浙江省,台州市,玉环市,28.1168063,121.2443514,,,
浚县人民法院,河南省,鹤壁市,浚县,35.6600826,114.5469727,,,
安康市中级人民法院,陕西省,安康市,,32.6900634,109.0009036,,,
华宇购物广场,,,,37.8736995,112.5438425,,,
沿滩区人民法院,四川省,自贡市,沿滩区,29.2710139,104.8735235,,,
陈村镇人民法院,,,,22.9564793,113.2270027,,,
伦教人民法庭,,,,22.8680763,113.2168012,,,
广州市中级人民法院,广东省,广州市,,23.2289611,113.2857994,,,
杏坛镇人民法庭,,,,22.7908821,113.1457068,,,
同心县人民法院,宁夏回族自治区,吴忠市,同心县,36.9525679,105.9003647,,,
同心县人民检察院,宁夏回族自治区,吴忠市,同心县,36.952508,105.898905,,,
平山县人民法院,河北省,石家庄市,平山县,38.264555,114.1756065,,,
寿光市人民法院,山东省,潍坊市,寿光市,36.8662274,118.7813402,,,
畅达路法院家属院小区,,,,38.2628921,109.7464744,,,
法院街,,,,34.8055503,114.3358079,,,
法院街,,,,34.8056148,114.3369956,,,
法院街,,,,34.8056583,114.3358156,,,
法院街,,,,34.8056732,114.3369954,,,
法院街,,,,34.8054305,114.3402209,,,
1818美食广场,,,,34.2712881,117.1814016,,,
南城晚钟风情街,,,,29.9863194,106.2582405,,,
新化县人民法院,湖南省,娄底市,新化县,27.7219085,111.3119252,,,
衢江区法院,浙江省,衢州市,衢江区,28.9778292,118.9550285,,,
南通市通州区人民法院平潮法庭,江苏省,南通市,通州区,32.0961975,120.7368336,,,
建业大食堂,,,,35.65,114.2770151,,,
沂源县检察院,山东省,淄博市,沂源县,36.1845557,118.1709279,,,
鱼峰区人民法院,广西壮族自治区,柳州市,鱼峰区,24.3197188,109.4447035,,,
圣井法庭,,,,36.6712974,117.4300262,,,
法院东街,,,,34.7529313,113.673467,,,
桥东区人民法院,河北省,张家口市,桥东区,40.7823018,114.8920621,,,
中山市中级人民法院,广东省,中山市,,22.5170665,113.3846403,,,
石景山区法院,北京市,石景山区,,39.9244097,116.187043,,,
西九龙调解中心,,,,22.3305166,114.1533168,,,
人民法院旧址,,,,36.6834171,118.4834254,,,
福清市人民法院,福建省,福州市,福清市,25.7180674,119.3468183,,,
建设路法院里,,,,23.4792902,111.3113053,,,
梧州市中级人民法院,广西壮族自治区,梧州市,,23.4805536,111.2631244,,,
梧州市万秀区人民检察院,广西壮族自治区,梧州市,万秀区,23.4895041,111.2976546,,,
玫瑰湖一条街,,,,23.4827175,111.2453275,,,
中山市人民法院坦洲人民法庭,广东省,中山市,坦洲镇,22.2744943,113.463311,,,
原中南制药食堂,,,,27.2659685,111.5045225,,,
江苏省苏州市人民检察院,江苏省,苏州市,,31.3054548,120.5848888,,,
姑苏区人民法院金阊人民法庭,江苏省,苏州市,姑苏区,31.3054039,120.5753025,,,
平川区司法局,甘肃省,白银市,平川区,36.7214519,104.8105556,,,
上杭县人民法院,福建省,龙岩市,上杭县,25.058713,116.4301626,,,
